store,date,year,month,week,quarter,month_fac,is_holiday,type,size,total_weekly_sales,temperature,fuel_price,cpi,unemployment
32,2010-04-30,2010,4,17,2,Apr,FALSE,A,203007,1066792.6299999997,47.51,2.766,189.575127,8.963
32,2010-05-07,2010,5,18,2,May,FALSE,A,203007,1133657.5800000003,48.94,2.771,189.5312483,8.963
32,2010-05-14,2010,5,19,2,May,FALSE,A,203007,1079314.52,46.42,2.788,189.4904116,8.963
32,2010-05-21,2010,5,20,2,May,FALSE,A,203007,1143819.3499999999,55.89,2.776,189.467827,8.963
32,2010-05-28,2010,5,21,2,May,FALSE,A,203007,1205662.8500000003,64.69,2.737,189.4452425,8.963
32,2010-06-04,2010,6,22,2,Jun,FALSE,A,203007,1149234.9600000002,66.69,2.7,189.422658,8.963
32,2010-06-11,2010,6,23,2,Jun,FALSE,A,203007,1192074.0899999999,70.86,2.684,189.4000734,8.963
32,2010-06-18,2010,6,24,2,Jun,FALSE,A,203007,1150191.72,60.94,2.674,189.4185259,8.963
32,2010-06-25,2010,6,25,2,Jun,FALSE,A,203007,1124763.7399999998,72.42,2.715,189.4533931,8.963
32,2010-07-02,2010,7,26,3,Jul,FALSE,A,203007,1187988.64,74.74,2.728,189.4882603,9.017
32,2010-07-09,2010,7,27,3,Jul,FALSE,A,203007,1077253.67,67.55,2.711,189.5231276,9.017
32,2010-07-16,2010,7,28,3,Jul,FALSE,A,203007,1120172.24,76.2,2.699,189.6125456,9.017
32,2010-07-23,2010,7,29,3,Jul,FALSE,A,203007,1109574.1100000003,75.69,2.691,189.774698,9.017
32,2010-07-30,2010,7,30,3,Jul,FALSE,A,203007,1065350.5600000003,75.62,2.69,189.9368504,9.017
32,2010-08-06,2010,8,31,3,Aug,FALSE,A,203007,1144552.0899999999,72.95,2.69,190.0990028,9.017
32,2010-08-13,2010,8,32,3,Aug,FALSE,A,203007,1157975.68,74.97,2.723,190.2611552,9.017
32,2010-08-20,2010,8,33,3,Aug,FALSE,A,203007,1189887.8599999996,71.46,2.732,190.2948237,9.017
32,2010-08-27,2010,8,34,3,Aug,FALSE,A,203007,1140501.03,74.95,2.731,190.3284922,9.017
32,2010-09-03,2010,9,35,3,Sep,FALSE,A,203007,1095932.51,70.2,2.773,190.3621607,9.017
32,2010-09-10,2010,9,36,3,Sep,TRUE,A,203007,1028635.3900000002,68.44,2.78,190.3958293,9.017
32,2010-09-17,2010,9,37,3,Sep,FALSE,A,203007,1043962.3599999998,67.17,2.8,190.4688287,9.017
32,2010-09-24,2010,9,38,3,Sep,FALSE,A,203007,1067432.0999999999,64.19,2.793,190.5713264,9.017
32,2010-10-01,2010,10,39,4,Oct,FALSE,A,203007,1061089.5599999998,66.14,2.759,190.6738241,9.137
32,2010-10-08,2010,10,40,4,Oct,FALSE,A,203007,1085483.44,61.81,2.745,190.7763218,9.137
32,2010-10-15,2010,10,41,4,Oct,FALSE,A,203007,1096692.8800000001,52.96,2.762,190.8623087,9.137
32,2010-10-22,2010,10,42,4,Oct,FALSE,A,203007,1102185,52.3,2.762,190.9070184,9.137
32,2010-10-29,2010,10,43,4,Oct,FALSE,A,203007,1115138.5099999998,45.45,2.748,190.951728,9.137
32,2010-11-05,2010,11,44,4,Nov,FALSE,A,203007,1063056.2099999997,49.2,2.729,190.9964377,9.137
32,2010-11-12,2010,11,45,4,Nov,FALSE,A,203007,1141019.1099999999,42.3,2.737,191.0411474,9.137
32,2010-11-19,2010,11,46,4,Nov,FALSE,A,203007,1150729.89,36.24,2.758,191.0312172,9.137
32,2010-11-26,2010,11,47,4,Nov,TRUE,A,203007,1634635.8599999999,29.97,2.742,191.0121805,9.137
32,2010-12-03,2010,12,48,4,Dec,FALSE,A,203007,1200892.5599999996,35.18,2.712,190.9931437,9.137
32,2010-12-10,2010,12,49,4,Dec,FALSE,A,203007,1377322.7300000002,36.62,2.728,190.9741069,9.137
32,2010-12-17,2010,12,50,4,Dec,FALSE,A,203007,1557776.0999999999,36.07,2.778,191.0303376,9.137
32,2010-12-24,2010,12,51,4,Dec,FALSE,A,203007,1949183.1399999992,30.72,2.781,191.1430189,9.137
32,2010-12-31,2010,12,52,4,Dec,TRUE,A,203007,955463.8400000001,27.7,2.829,191.2557002,9.137
32,2011-01-07,2011,1,1,1,Jan,FALSE,A,203007,1046416.1699999999,23.78,2.882,191.3683815,8.818
32,2011-01-14,2011,1,2,1,Jan,FALSE,A,203007,1028206.5100000002,21.69,2.911,191.4784939,8.818
32,2011-01-21,2011,1,3,1,Jan,FALSE,A,203007,1078348.9100000001,34.54,2.973,191.5731924,8.818
32,2011-01-28,2011,1,4,1,Jan,FALSE,A,203007,1006814.8499999996,34.86,3.008,191.667891,8.818
32,2011-02-04,2011,2,5,1,Feb,FALSE,A,203007,1070457.7999999996,15.47,3.011,191.7625895,8.818
32,2011-02-11,2011,2,6,1,Feb,TRUE,A,203007,1124357.2,18.51,3.037,191.8572881,8.818
32,2011-02-18,2011,2,7,1,Feb,FALSE,A,203007,1183528.58,42.09,3.051,191.9178331,8.818
32,2011-02-25,2011,2,8,1,Feb,FALSE,A,203007,1054754.67,33,3.101,191.9647167,8.818
32,2011-03-04,2011,3,9,1,Mar,FALSE,A,203007,1106847.62,39.17,3.232,192.0116004,8.818
32,2011-03-11,2011,3,10,1,Mar,FALSE,A,203007,1101458.2100000002,36.51,3.372,192.058484,8.818
32,2011-03-18,2011,3,11,1,Mar,FALSE,A,203007,1100765.4999999998,45.25,3.406,192.1237981,8.818
32,2011-03-25,2011,3,12,1,Mar,FALSE,A,203007,1068719.2200000002,46.7,3.414,192.1964844,8.818
32,2011-04-01,2011,4,13,2,Apr,FALSE,A,203007,1051121.0200000003,44.83,3.461,192.2691707,8.595
32,2011-04-08,2011,4,14,2,Apr,FALSE,A,203007,1102975.5899999999,48.81,3.532,192.3418571,8.595
32,2011-04-15,2011,4,15,2,Apr,FALSE,A,203007,1120508.1399999997,45.97,3.611,192.4225954,8.595
32,2011-04-22,2011,4,16,2,Apr,FALSE,A,203007,1210602.9100000006,48.69,3.636,192.5234638,8.595
32,2011-04-29,2011,4,17,2,Apr,FALSE,A,203007,1107494.5500000003,44.86,3.663,192.6243322,8.595
32,2011-05-06,2011,5,18,2,May,FALSE,A,203007,1181793.55,46.65,3.735,192.7252006,8.595
32,2011-05-13,2011,5,19,2,May,FALSE,A,203007,1138162.7600000002,56.09,3.767,192.826069,8.595
32,2011-05-20,2011,5,20,2,May,FALSE,A,203007,1145084.76,45.71,3.828,192.831317,8.595
32,2011-05-27,2011,5,21,2,May,FALSE,A,203007,1175447.49,55.13,3.795,192.8365651,8.595
32,2011-06-03,2011,6,22,2,Jun,FALSE,A,203007,1167757,61.25,3.763,192.8418131,8.595
32,2011-06-10,2011,6,23,2,Jun,FALSE,A,203007,1239741.34,65.49,3.735,192.8470612,8.595
32,2011-06-17,2011,6,24,2,Jun,FALSE,A,203007,1192031.3800000001,67.38,3.697,192.9034759,8.595
32,2011-06-24,2011,6,25,2,Jun,FALSE,A,203007,1163869.52,65.06,3.661,192.9982655,8.595
32,2011-07-01,2011,7,26,3,Jul,FALSE,A,203007,1199845.29,72.86,3.597,193.0930552,8.622
32,2011-07-08,2011,7,27,3,Jul,FALSE,A,203007,1110244.5200000003,72.56,3.54,193.1878448,8.622
32,2011-07-15,2011,7,28,3,Jul,FALSE,A,203007,1144254.2599999995,70.55,3.532,193.3125484,8.622
32,2011-07-22,2011,7,29,3,Jul,FALSE,A,203007,1185674.48,76,3.545,193.5120367,8.622
32,2011-07-29,2011,7,30,3,Jul,FALSE,A,203007,1169988.62,75.91,3.547,193.711525,8.622
32,2011-08-05,2011,8,31,3,Aug,FALSE,A,203007,1201694.14,74.83,3.554,193.9110133,8.622
32,2011-08-12,2011,8,32,3,Aug,FALSE,A,203007,1206795.74,74.2,3.542,194.1105017,8.622
32,2011-08-19,2011,8,33,3,Aug,FALSE,A,203007,1221318.1699999997,73.72,3.499,194.2500634,8.622
32,2011-08-26,2011,8,34,3,Aug,FALSE,A,203007,1183740.91,75.64,3.485,194.3796374,8.622
32,2011-09-02,2011,9,35,3,Sep,FALSE,A,203007,1152117.5,74.6,3.511,194.5092113,8.622
32,2011-09-09,2011,9,36,3,Sep,TRUE,A,203007,1128237.3000000003,61.24,3.566,194.6387853,8.622
32,2011-09-16,2011,9,37,3,Sep,FALSE,A,203007,1142499.2500000002,60.88,3.596,194.7419707,8.622
32,2011-09-23,2011,9,38,3,Sep,FALSE,A,203007,1116140.2899999998,58.66,3.581,194.8099713,8.622
32,2011-09-30,2011,9,39,3,Sep,FALSE,A,203007,1088943.9799999997,65.04,3.538,194.8779718,8.622
32,2011-10-07,2011,10,40,4,Oct,FALSE,A,203007,1149448.02,62.62,3.498,194.9459724,8.513
32,2011-10-14,2011,10,41,4,Oct,FALSE,A,203007,1175420.26,50.15,3.491,195.0261012,8.513
32,2011-10-21,2011,10,42,4,Oct,FALSE,A,203007,1151258.7399999998,48.87,3.548,195.1789994,8.513
32,2011-10-28,2011,10,43,4,Oct,FALSE,A,203007,1185391.9600000004,42.76,3.55,195.3318977,8.513
32,2011-11-04,2011,11,44,4,Nov,FALSE,A,203007,1204628.28,37.95,3.527,195.4847959,8.513
32,2011-11-11,2011,11,45,4,Nov,FALSE,A,203007,1182733,38.1,3.505,195.6376941,8.513
32,2011-11-18,2011,11,46,4,Nov,FALSE,A,203007,1181651.55,42.61,3.479,195.7184713,8.513
32,2011-11-25,2011,11,47,4,Nov,TRUE,A,203007,1684468.66,40.22,3.424,195.7704,8.513
32,2011-12-02,2011,12,48,4,Dec,FALSE,A,203007,1179773.8799999997,33.8,3.378,195.8223287,8.513
32,2011-12-09,2011,12,49,4,Dec,FALSE,A,203007,1415746.9100000001,17.94,3.331,195.8742575,8.513
32,2011-12-16,2011,12,50,4,Dec,FALSE,A,203007,1556017.9100000004,26.23,3.266,195.9841685,8.513
32,2011-12-23,2011,12,51,4,Dec,FALSE,A,203007,1959526.9600000004,25.97,3.173,196.1713893,8.513
32,2011-12-30,2011,12,52,4,Dec,TRUE,A,203007,1102367.6500000001,32.99,3.119,196.3586101,8.513
32,2012-01-06,2012,1,1,1,Jan,FALSE,A,203007,1099937.2499999998,36.75,3.095,196.5458309,8.256
32,2012-01-13,2012,1,2,1,Jan,FALSE,A,203007,1071598.36,28.99,3.077,196.7330517,8.256
32,2012-01-20,2012,1,3,1,Jan,FALSE,A,203007,1080012.0399999996,36.86,3.055,196.7796652,8.256
32,2012-01-27,2012,1,4,1,Jan,FALSE,A,203007,1051864.6000000003,36.67,3.038,196.8262786,8.256
32,2012-02-03,2012,2,5,1,Feb,FALSE,A,203007,1156826.31,35.89,3.031,196.8728921,8.256
32,2012-02-10,2012,2,6,1,Feb,TRUE,A,203007,1129422.8599999999,23.34,3.103,196.9195056,8.256
32,2012-02-17,2012,2,7,1,Feb,FALSE,A,203007,1243812.5899999996,24.26,3.113,196.9432711,8.256
32,2012-02-24,2012,2,8,1,Feb,FALSE,A,203007,1091822.72,33.41,3.129,196.9499007,8.256
32,2012-03-02,2012,3,9,1,Mar,FALSE,A,203007,1153332.8900000004,33.4,3.191,196.9565303,8.256
32,2012-03-09,2012,3,10,1,Mar,FALSE,A,203007,1124537.97,39.9,3.286,196.9631599,8.256
32,2012-03-16,2012,3,11,1,Mar,FALSE,A,203007,1138101.1799999997,51.51,3.486,197.0457208,8.256
32,2012-03-23,2012,3,12,1,Mar,FALSE,A,203007,1146632.46,47.64,3.664,197.2295234,8.256
32,2012-03-30,2012,3,13,1,Mar,FALSE,A,203007,1108686.8699999996,56.09,3.75,197.4133259,8.256
32,2012-04-06,2012,4,14,2,Apr,FALSE,A,203007,1270577.0099999998,51.49,3.854,197.5971285,8.09
32,2012-04-13,2012,4,15,2,Apr,FALSE,A,203007,1171834.4699999997,52.1,3.901,197.780931,8.09
32,2012-04-20,2012,4,16,2,Apr,FALSE,A,203007,1121405.9100000001,49.15,3.936,197.7227385,8.09
32,2012-04-27,2012,4,17,2,Apr,FALSE,A,203007,1126962.44,61.76,3.927,197.664546,8.09
32,2012-05-04,2012,5,18,2,May,FALSE,A,203007,1187384.5299999996,58.29,3.903,197.6063534,8.09
32,2012-05-11,2012,5,19,2,May,FALSE,A,203007,1187051.07,55.4,3.87,197.5481609,8.09
32,2012-05-18,2012,5,20,2,May,FALSE,A,203007,1177539.7100000002,57.46,3.837,197.5553137,8.09
32,2012-05-25,2012,5,21,2,May,FALSE,A,203007,1232784.2199999997,59.74,3.804,197.5886046,8.09
32,2012-06-01,2012,6,22,2,Jun,FALSE,A,203007,1157557.79,62.84,3.764,197.6218954,8.09
32,2012-06-08,2012,6,23,2,Jun,FALSE,A,203007,1246322.4399999997,71.14,3.741,197.6551863,8.09
32,2012-06-15,2012,6,24,2,Jun,FALSE,A,203007,1234759.5400000005,70.91,3.723,197.692292,8.09
32,2012-06-22,2012,6,25,2,Jun,FALSE,A,203007,1196880.1099999996,74.85,3.735,197.7389345,8.09
32,2012-06-29,2012,6,26,2,Jun,FALSE,A,203007,1178211.8100000003,81.95,3.693,197.785577,8.09
32,2012-07-06,2012,7,27,3,Jul,FALSE,A,203007,1214183.9700000004,78.68,3.646,197.8322195,7.872
32,2012-07-13,2012,7,28,3,Jul,FALSE,A,203007,1141184.6600000004,71.57,3.613,197.8788621,7.872
32,2012-07-20,2012,7,29,3,Jul,FALSE,A,203007,1167829.33,77.76,3.585,197.9290378,7.872
32,2012-07-27,2012,7,30,3,Jul,FALSE,A,203007,1144901.5199999996,77.56,3.57,197.9792136,7.872
32,2012-08-03,2012,8,31,3,Aug,FALSE,A,203007,1183571.3499999999,75.09,3.528,198.0293893,7.872
32,2012-08-10,2012,8,32,3,Aug,FALSE,A,203007,1227469.2000000002,75.93,3.509,198.0795651,7.872
32,2012-08-17,2012,8,33,3,Aug,FALSE,A,203007,1261306.37,70.75,3.545,198.1001057,7.872
32,2012-08-24,2012,8,34,3,Aug,FALSE,A,203007,1272809.1099999996,70.12,3.558,198.0984199,7.872
32,2012-08-31,2012,8,35,3,Aug,FALSE,A,203007,1183979.2700000003,76.12,3.556,198.0967341,7.872
32,2012-09-07,2012,9,36,3,Sep,TRUE,A,203007,1126685.9499999995,72.56,3.596,198.0950484,7.872
32,2012-09-14,2012,9,37,3,Sep,FALSE,A,203007,1156377.47,64.05,3.659,198.1267184,7.872
32,2012-09-21,2012,9,38,3,Sep,FALSE,A,203007,1159119.5999999999,63.49,3.765,198.358523,7.872
32,2012-09-28,2012,9,39,3,Sep,FALSE,A,203007,1157111.1500000001,60.62,3.789,198.5903276,7.872
32,2012-10-05,2012,10,40,4,Oct,FALSE,A,203007,1202775.2400000002,55.34,3.779,198.8221322,7.557
32,2012-10-12,2012,10,41,4,Oct,FALSE,A,203007,1176681.3099999998,43.49,3.76,199.0539368,7.557
32,2012-10-19,2012,10,42,4,Oct,FALSE,A,203007,1199292.0600000003,53.57,3.75,199.1481963,7.557
32,2012-10-26,2012,10,43,4,Oct,FALSE,A,203007,1219979.29,47.22,3.686,199.2195317,7.557
33,2010-02-05,2010,2,5,1,Feb,FALSE,A,39690,274593.43,58.4,2.962,126.4420645,10.115
33,2010-02-12,2010,2,6,1,Feb,TRUE,A,39690,294882.83,55.47,2.828,126.4962581,10.115
33,2010-02-19,2010,2,7,1,Feb,FALSE,A,39690,296850.83,62.16,2.915,126.5262857,10.115
33,2010-02-26,2010,2,8,1,Feb,FALSE,A,39690,284052.77,56.5,2.825,126.5522857,10.115
33,2010-03-05,2010,3,9,1,Mar,FALSE,A,39690,291484.88999999996,59.17,2.877,126.5782857,10.115
33,2010-03-12,2010,3,10,1,Mar,FALSE,A,39690,312161,55.61,3.034,126.6042857,10.115
33,2010-03-19,2010,3,11,1,Mar,FALSE,A,39690,282235.73,64.6,3.054,126.6066452,10.115
33,2010-03-26,2010,3,12,1,Mar,FALSE,A,39690,262893.76,64.09,2.98,126.6050645,10.115
33,2010-04-02,2010,4,13,2,Apr,FALSE,A,39690,274634.51999999996,66.79,3.086,126.6034839,9.849
33,2010-04-09,2010,4,14,2,Apr,FALSE,A,39690,325201.05000000005,68.43,3.004,126.6019032,9.849
33,2010-04-16,2010,4,15,2,Apr,FALSE,A,39690,307779.64,72.44,3.109,126.5621,9.849
33,2010-04-23,2010,4,16,2,Apr,FALSE,A,39690,263263.01999999996,71.59,3.05,126.4713333,9.849
33,2010-04-30,2010,4,17,2,Apr,FALSE,A,39690,275883.23,73.29,3.105,126.3805667,9.849
33,2010-05-07,2010,5,18,2,May,FALSE,A,39690,326870.13000000006,75.4,3.127,126.2898,9.849
33,2010-05-14,2010,5,19,2,May,FALSE,A,39690,331173.51,76.8,3.145,126.2085484,9.849
33,2010-05-21,2010,5,20,2,May,FALSE,A,39690,294264.2,82.8,3.12,126.1843871,9.849
33,2010-05-28,2010,5,21,2,May,FALSE,A,39690,279246.33,78.47,3.058,126.1602258,9.849
33,2010-06-04,2010,6,22,2,Jun,FALSE,A,39690,285100.00000000006,86.06,2.941,126.1360645,9.849
33,2010-06-11,2010,6,23,2,Jun,FALSE,A,39690,310800.79,93.52,3.057,126.1119032,9.849
33,2010-06-18,2010,6,24,2,Jun,FALSE,A,39690,272399.08,87.69,2.935,126.114,9.849
33,2010-06-25,2010,6,25,2,Jun,FALSE,A,39690,259419.91,93.66,3.084,126.1266,9.849
33,2010-07-02,2010,7,26,3,Jul,FALSE,A,39690,267495.76,97.66,2.978,126.1392,9.495
33,2010-07-09,2010,7,27,3,Jul,FALSE,A,39690,302423.93,95.88,3.1,126.1518,9.495
33,2010-07-16,2010,7,28,3,Jul,FALSE,A,39690,280937.83999999997,100.14,2.971,126.1498065,9.495
33,2010-07-23,2010,7,29,3,Jul,FALSE,A,39690,252734.31,97.04,3.112,126.1283548,9.495
33,2010-07-30,2010,7,30,3,Jul,FALSE,A,39690,242047.03000000003,92.71,3.017,126.1069032,9.495
33,2010-08-06,2010,8,31,3,Aug,FALSE,A,39690,262789.95,92.51,3.123,126.0854516,9.495
33,2010-08-13,2010,8,32,3,Aug,FALSE,A,39690,265367.51,95.57,3.049,126.064,9.495
33,2010-08-20,2010,8,33,3,Aug,FALSE,A,39690,230519.49,96.46,3.041,126.0766452,9.495
33,2010-08-27,2010,8,34,3,Aug,FALSE,A,39690,224031.19,94,3.022,126.0892903,9.495
33,2010-09-03,2010,9,35,3,Sep,FALSE,A,39690,237405.82000000004,90.82,3.087,126.1019355,9.495
33,2010-09-10,2010,9,36,3,Sep,TRUE,A,39690,272834.87999999995,91.77,2.961,126.1145806,9.495
33,2010-09-17,2010,9,37,3,Sep,FALSE,A,39690,246277.18,89.43,3.028,126.1454667,9.495
33,2010-09-24,2010,9,38,3,Sep,FALSE,A,39690,231976.84,91.18,2.939,126.1900333,9.495
33,2010-10-01,2010,10,39,4,Oct,FALSE,A,39690,224294.38999999998,91.45,3.001,126.2346,9.265
33,2010-10-08,2010,10,40,4,Oct,FALSE,A,39690,266484.19,79.02,2.924,126.2791667,9.265
33,2010-10-15,2010,10,41,4,Oct,FALSE,A,39690,251732.92,80.49,3.08,126.3266774,9.265
33,2010-10-22,2010,10,42,4,Oct,FALSE,A,39690,234175.92000000007,74.2,3.014,126.3815484,9.265
33,2010-10-29,2010,10,43,4,Oct,FALSE,A,39690,213538.32,71.34,3.13,126.4364194,9.265
33,2010-11-05,2010,11,44,4,Nov,FALSE,A,39690,246124.61,74.23,3.009,126.4912903,9.265
33,2010-11-12,2010,11,45,4,Nov,FALSE,A,39690,272803.93999999994,65.21,3.13,126.5461613,9.265
33,2010-11-19,2010,11,46,4,Nov,FALSE,A,39690,224639.76,61.95,3.047,126.6072,9.265
33,2010-11-26,2010,11,47,4,Nov,TRUE,A,39690,240044.57,56.87,3.162,126.6692667,9.265
33,2010-12-03,2010,12,48,4,Dec,FALSE,A,39690,209986.25000000003,52.82,3.041,126.7313333,9.265
33,2010-12-10,2010,12,49,4,Dec,FALSE,A,39690,253050.1,60.72,3.091,126.7934,9.265
33,2010-12-17,2010,12,50,4,Dec,FALSE,A,39690,238875.25999999998,61.12,3.125,126.8794839,9.265
33,2010-12-24,2010,12,51,4,Dec,FALSE,A,39690,249246.80000000005,60.43,3.236,126.9835806,9.265
33,2010-12-31,2010,12,52,4,Dec,TRUE,A,39690,219804.84999999998,52.91,3.148,127.0876774,9.265
33,2011-01-07,2011,1,1,1,Jan,FALSE,A,39690,243948.81999999998,46.25,3.287,127.1917742,8.951
33,2011-01-14,2011,1,2,1,Jan,FALSE,A,39690,259527.75,53.63,3.312,127.3009355,8.951
33,2011-01-21,2011,1,3,1,Jan,FALSE,A,39690,244856.44,59.46,3.336,127.4404839,8.951
33,2011-01-28,2011,1,4,1,Jan,FALSE,A,39690,231155.89999999997,56.62,3.231,127.5800323,8.951
33,2011-02-04,2011,2,5,1,Feb,FALSE,A,39690,234218.02999999997,49.26,3.348,127.7195806,8.951
33,2011-02-11,2011,2,6,1,Feb,TRUE,A,39690,276198.74000000005,53.35,3.381,127.859129,8.951
33,2011-02-18,2011,2,7,1,Feb,FALSE,A,39690,252349.6,62.03,3.43,127.99525,8.951
33,2011-02-25,2011,2,8,1,Feb,FALSE,A,39690,242901.21,54.89,3.398,128.13,8.951
33,2011-03-04,2011,3,9,1,Mar,FALSE,A,39690,245435.8,59.51,3.674,128.26475,8.951
33,2011-03-11,2011,3,10,1,Mar,FALSE,A,39690,270921.44,66.51,3.63,128.3995,8.951
33,2011-03-18,2011,3,11,1,Mar,FALSE,A,39690,247234.46999999997,72.72,3.892,128.5121935,8.951
33,2011-03-25,2011,3,12,1,Mar,FALSE,A,39690,238084.08000000007,63.34,3.716,128.6160645,8.951
33,2011-04-01,2011,4,13,2,Apr,FALSE,A,39690,232769.09000000005,71.41,3.772,128.7199355,8.687
33,2011-04-08,2011,4,14,2,Apr,FALSE,A,39690,271924.73000000004,75.11,3.818,128.8238065,8.687
33,2011-04-15,2011,4,15,2,Apr,FALSE,A,39690,275749.56,64.64,4.089,128.9107333,8.687
33,2011-04-22,2011,4,16,2,Apr,FALSE,A,39690,248603.3,79.46,3.917,128.9553,8.687
33,2011-04-29,2011,4,17,2,Apr,FALSE,A,39690,248561.86000000002,77.44,4.151,128.9998667,8.687
33,2011-05-06,2011,5,18,2,May,FALSE,A,39690,257031.18999999997,77.92,4.193,129.0444333,8.687
33,2011-05-13,2011,5,19,2,May,FALSE,A,39690,279466.87,78.24,4.202,129.089,8.687
33,2011-05-20,2011,5,20,2,May,FALSE,A,39690,239206.26,76.07,3.99,129.0756774,8.687
33,2011-05-27,2011,5,21,2,May,FALSE,A,39690,239431.84999999998,82.32,3.933,129.0623548,8.687
33,2011-06-03,2011,6,22,2,Jun,FALSE,A,39690,243477.02999999997,82.93,3.893,129.0490323,8.687
33,2011-06-10,2011,6,23,2,Jun,FALSE,A,39690,258427.39,87.02,3.981,129.0357097,8.687
33,2011-06-17,2011,6,24,2,Jun,FALSE,A,39690,238172.66,91.11,3.935,129.0432,8.687
33,2011-06-24,2011,6,25,2,Jun,FALSE,A,39690,238433.53000000003,94.11,3.807,129.0663,8.687
33,2011-07-01,2011,7,26,3,Jul,FALSE,A,39690,226702.36,98.43,3.842,129.0894,8.442
33,2011-07-08,2011,7,27,3,Jul,FALSE,A,39690,262717.70999999996,96.44,3.793,129.1125,8.442
33,2011-07-15,2011,7,28,3,Jul,FALSE,A,39690,265003.47,92.83,3.779,129.1338387,8.442
33,2011-07-22,2011,7,29,3,Jul,FALSE,A,39690,238915.05,97.17,3.697,129.1507742,8.442
33,2011-07-29,2011,7,30,3,Jul,FALSE,A,39690,224806.96000000002,95.28,3.694,129.1677097,8.442
33,2011-08-05,2011,8,31,3,Aug,FALSE,A,39690,242456.39,96.93,3.803,129.1846452,8.442
33,2011-08-12,2011,8,32,3,Aug,FALSE,A,39690,274721.85,96,3.794,129.2015806,8.442
33,2011-08-19,2011,8,33,3,Aug,FALSE,A,39690,242771.36999999994,95.89,3.743,129.2405806,8.442
33,2011-08-26,2011,8,34,3,Aug,FALSE,A,39690,237095.82,99.66,3.663,129.2832581,8.442
33,2011-09-02,2011,9,35,3,Sep,FALSE,A,39690,239198.36,99.2,3.798,129.32593550000001,8.442
33,2011-09-09,2011,9,36,3,Sep,TRUE,A,39690,281842.2799999999,96.22,3.771,129.3686129,8.442
33,2011-09-16,2011,9,37,3,Sep,FALSE,A,39690,262407.56999999995,85.79,3.784,129.4306,8.442
33,2011-09-23,2011,9,38,3,Sep,FALSE,A,39690,234793.11999999997,88.93,3.789,129.5183333,8.442
33,2011-09-30,2011,9,39,3,Sep,FALSE,A,39690,229731.98000000004,89.1,3.877,129.6060667,8.442
33,2011-10-07,2011,10,40,4,Oct,FALSE,A,39690,262159.13000000006,81.16,3.827,129.6938,8.01
33,2011-10-14,2011,10,41,4,Oct,FALSE,A,39690,272487.33,76.49,3.698,129.7706452,8.01
33,2011-10-21,2011,10,42,4,Oct,FALSE,A,39690,233543.08000000005,81.74,3.842,129.7821613,8.01
33,2011-10-28,2011,10,43,4,Oct,FALSE,A,39690,231319.96000000002,76.73,3.843,129.7936774,8.01
33,2011-11-04,2011,11,44,4,Nov,FALSE,A,39690,236157.12000000002,71.91,3.828,129.8051935,8.01
33,2011-11-11,2011,11,45,4,Nov,FALSE,A,39690,271961.04,58.75,3.677,129.8167097,8.01
33,2011-11-18,2011,11,46,4,Nov,FALSE,A,39690,251294.5,63.35,3.669,129.8268333,8.01
33,2011-11-25,2011,11,47,4,Nov,TRUE,A,39690,255996.47000000003,62.35,3.76,129.8364,8.01
33,2011-12-02,2011,12,48,4,Dec,FALSE,A,39690,220060.35,59.12,3.701,129.8459667,8.01
33,2011-12-09,2011,12,49,4,Dec,FALSE,A,39690,270373.05,47.7,3.644,129.8555333,8.01
33,2011-12-16,2011,12,50,4,Dec,FALSE,A,39690,259638.34999999998,53.18,3.489,129.8980645,8.01
33,2011-12-23,2011,12,51,4,Dec,FALSE,A,39690,256235.19000000003,53.39,3.541,129.9845484,8.01
33,2011-12-30,2011,12,52,4,Dec,TRUE,A,39690,215359.20999999996,51.6,3.428,130.0710323,8.01
33,2012-01-06,2012,1,1,1,Jan,FALSE,A,39690,267058.07999999996,60.92,3.443,130.1575161,7.603
33,2012-01-13,2012,1,2,1,Jan,FALSE,A,39690,279447.2200000001,54.61,3.477,130.244,7.603
33,2012-01-20,2012,1,3,1,Jan,FALSE,A,39690,244899.19999999998,55.99,3.66,130.2792258,7.603
33,2012-01-27,2012,1,4,1,Jan,FALSE,A,39690,236920.48999999996,56.33,3.675,130.3144516,7.603
33,2012-02-03,2012,2,5,1,Feb,FALSE,A,39690,256091.32000000004,59.53,3.543,130.3496774,7.603
33,2012-02-10,2012,2,6,1,Feb,TRUE,A,39690,282552.58,59.94,3.722,130.3849032,7.603
33,2012-02-17,2012,2,7,1,Feb,FALSE,A,39690,266300.98000000004,57.8,3.781,130.4546207,7.603
33,2012-02-24,2012,2,8,1,Feb,FALSE,A,39690,242526.7,59.41,3.95,130.5502069,7.603
33,2012-03-02,2012,3,9,1,Mar,FALSE,A,39690,248051.52999999997,60.91,3.882,130.6457931,7.603
33,2012-03-09,2012,3,10,1,Mar,FALSE,A,39690,287346.29000000004,62.2,3.963,130.7413793,7.603
33,2012-03-16,2012,3,11,1,Mar,FALSE,A,39690,278067.73,65.99,4.273,130.8261935,7.603
33,2012-03-23,2012,3,12,1,Mar,FALSE,A,39690,246970.96999999994,60.82,4.288,130.8966452,7.603
33,2012-03-30,2012,3,13,1,Mar,FALSE,A,39690,251327.66999999998,71.34,4.294,130.9670968,7.603
33,2012-04-06,2012,4,14,2,Apr,FALSE,A,39690,275911.97,70.75,4.282,131.0375484,7.396
